season_stats,player_name,team_name,team_abbr,position,games_played_total,min_total,USG%,PPP,ppsa,EFG%,FT_Rate,3p_rate,%pts_ft,%pts_2p,%pts_3p,OREB%,DREB%,TREB%,AST%,TOV%,AST_TOV,STL%,BLK%,PF%,PER,PER_Min,win_shares,off_ws,def_ws,ws_per_40min,off_ws_per_40min,def_ws_per_40min,player_off_rtg,player_def_rtg,ts_pct,G,GS,MPG,PPG,FGM,FGA,FG%,2PM,2PA,2P%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,TREB,AST,TOV,STL,BLK,PF,PER_rank,PER_Min_rank,win_shares_rank,off_ws_rank,def_ws_rank,ws_per_40min_rank,off_ws_per_40min_rank,def_ws_per_40min_rank,player_off_rtg_rank,player_def_rtg_rank,ts_pct_rank,position_group,PPG_pctile_league,PPG_pctile_pos,ts_pct_pctile_league,ts_pct_pctile_pos,EFG%_pctile_league,EFG%_pctile_pos,FG%_pctile_league,FG%_pctile_pos,2P%_pctile_league,2P%_pctile_pos,3P%_pctile_league,3P%_pctile_pos,FT%_pctile_league,FT%_pctile_pos,PPP_pctile_league,PPP_pctile_pos,USG%_pctile_league,USG%_pctile_pos,AST_pctile_league,AST_pctile_pos,AST%_pctile_league,AST%_pctile_pos,AST_TOV_pctile_league,AST_TOV_pctile_pos,TREB_pctile_league,TREB_pctile_pos,OREB_pctile_league,OREB_pctile_pos,DREB_pctile_league,DREB_pctile_pos,TREB%_pctile_league,TREB%_pctile_pos,OREB%_pctile_league,OREB%_pctile_pos,DREB%_pctile_league,DREB%_pctile_pos,STL_pctile_league,STL_pctile_pos,BLK_pctile_league,BLK_pctile_pos,STL%_pctile_league,STL%_pctile_pos,BLK%_pctile_league,BLK%_pctile_pos,TOV_pctile_league,TOV_pctile_pos,TOV%_pctile_league,TOV%_pctile_pos,PF_pctile_league,PF_pctile_pos,PER_pctile_league,PER_pctile_pos,win_shares_pctile_league,win_shares_pctile_pos,off_ws_pctile_league,off_ws_pctile_pos,def_ws_pctile_league,def_ws_pctile_pos,ws_per_40min_pctile_league,ws_per_40min_pctile_pos,player_off_rtg_pctile_league,player_off_rtg_pctile_pos,player_def_rtg_pctile_league,player_def_rtg_pctile_pos,3p_rate_pctile_league,3p_rate_pctile_pos,FT_Rate_pctile_league,FT_Rate_pctile_pos,PER_rank_filtered,PER_Min_rank_filtered,win_shares_rank_filtered,off_ws_rank_filtered,def_ws_rank_filtered,ws_per_40min_rank_filtered,off_ws_per_40min_rank_filtered,def_ws_per_40min_rank_filtered,player_off_rtg_rank_filtered,player_def_rtg_rank_filtered,ts_pct_rank_filtered
2025,Courtney Vandersloot,Chicago Sky,CHI,G,7,191,0.186,0.84,1.04,0.477,0.104,0.324,0.149,0.649,0.203,0.012,0.123,0.066,0.322,0.193,2.18,0.025,0.01,0.029,15.4,2937,0.3,0.2,0.1,0.07,0.05,0.02,101.6,106.7,0.52,7,7,27.2,10.6,4.1,9.4,0.439,3.4,6.1,0.558,0.7,3.3,0.217,1.6,1.9,0.846,0.3,2.9,3.1,5.3,2.4,1.6,0.3,1.9,,,,,,,,,,,,G,0.5537788100768268,0.575471063257066,0.3345988922637127,0.40972409152086137,0.33254422011792034,0.42360363391655453,0.5667679113810971,0.7540545087483176,0.8548061461497231,0.9585969044414535,0.12345767962966299,0.04221063257065949,0.6750514173298757,0.5721282504418076,0.22529926746471324,0.2641655450874832,0.40372520993389316,0.4331258411843876,0.896623190995176,0.8258580080753701,0.9555744148651063,0.9368775235531629,0.8257248804896573,0.7502819153412438,0.38354475611934963,0.5854979811574698,0.1765499374664999,0.32476446837146705,0.4661157763087368,0.7044751009421265,0.2987314632839021,0.5218203230148049,0.07318206181883152,0.13882907133243608,0.39689119170984455,0.637971063257066,0.9222261926031803,0.9389468371467026,0.44823119528318744,0.6318304172274563,0.9553064141504377,0.9567631224764468,0.34511345363587637,0.5922947510094213,0.10268894050384135,0.13342866756393001,0.13333928890477043,0.1506056527590848,0.6398249061997499,0.5936406460296096,0.5299088797570127,0.6705080753701211,0.07390566374843666,0.11559555854643337,0.11665177773807398,0.17496635262449528,0.13114168304448812,0.1784656796769852,0.32035018760050027,0.3647207267833109,0.33208861890298375,0.3781292059219381,0.20878149008397356,0.2803835800807537,0.39567625513668037,0.22481493943472408,0.11835804895479721,0.12653095558546434,58.0,67.0,126.0,111.0,118.0,89.0,76.0,101.0,90.0,114.0,86.0
2025,Courtney Williams,Minnesota Lynx,MIN,G,44,1260,0.254,0.85,0.99,0.477,0.051,0.247,0.075,0.634,0.290,0.022,0.178,0.102,0.359,0.143,2.68,0.02,0.01,0.031,18.1,22825,4.5,2.5,2.1,0.14,0.08,0.07,104.1,97.1,0.495,44,44,28.6,13.6,5.6,13.2,0.427,4.3,9.8,0.44,1.3,3.4,0.389,1,1.2,0.849,0.5,4.4,4.9,6.2,2.3,1.3,0.3,2.0,31.0,18.0,15.0,23.0,7.0,30.0,39.0,17.0,67.0,18.0,,G,0.7040200107200286,0.7036339165545088,0.20552974807932822,0.2789872139973082,0.34380025013400034,0.42039030955585466,0.5097820260854029,0.675471063257066,0.20607468286582098,0.32794414535666216,0.8384008501900319,0.8470053835800807,0.6968076544755433,0.5933350164099975,0.26037162765767374,0.34163862718707944,0.8874128997677327,0.9186742934051144,0.985483294622119,0.9932032301480485,0.9738252635340361,0.9712483176312248,0.914381450207747,0.8593789447109316,0.7034482758620689,0.9687920592193809,0.35433267822047526,0.5544919246298788,0.7947114525638735,0.9687920592193809,0.6223869930319814,0.9753869448183041,0.27666607110952296,0.47244279946164197,0.6689119170984456,0.9868270524899058,0.842728247275326,0.7503364737550471,0.4355636948365196,0.6286170928667564,0.7442915847775594,0.777271197846568,0.3693764516705378,0.5289703903095558,0.13159728425942468,0.1546265141318977,0.5163480435947829,0.5652759084791387,0.5326960871895658,0.5118943472409152,0.7081740217973914,0.7865410497981158,0.7964534572092192,0.7800302826379543,0.7551724137931034,0.7562247644683715,0.9356172949794532,1.0,0.6930677148472396,0.7977792732166891,0.45283187421833127,0.4812920592193809,0.880275147400393,0.9838156123822341,0.3036090762908701,0.1068135935397039,0.013408969090584241,0.023822341857335127,33.0,82.0,15.0,23.0,6.0,32.0,38.0,10.0,75.0,21.0,105.0
2025,Damiris Dantas,Indiana Fever,IND,C-F,38,439,0.225,0.78,0.9,0.417,0.131,0.49,0.137,0.434,0.429,0.077,0.176,0.127,0.089,0.13,0.86,0.006,0.006,0.058,8.6,3777,0.4,0.0,0.4,0.03,0,0.03,92.1,103.6,0.45,38,0,11.5,4.6,1.7,4.8,0.348,1,2.3,0.442,0.7,2.5,0.263,0.6,0.7,0.857,0.7,1.7,2.4,0.7,0.8,0.2,0.1,1.5,113.0,118.0,122.0,126.0,98.0,118.0,126.0,87.0,126.0,87.0,,C,0.11333750223333929,0.1013386436552716,0.03552796140789709,0.05271600840800974,0.05146507057352153,0.05271600840800974,0.05642308379489012,0.024283659696869124,0.22350366267643382,0.0924327912379688,0.18816758830628455,0.397682273468437,0.7564696414200125,0.876756278349375,0.07361086296230124,0.05271600840800974,0.6840003573342862,0.6750193605487332,0.0662944434518492,0.09779842902975992,0.13757370019653387,0.23819006527270717,0.14774605727561096,0.25683150791016707,0.2433446489190638,0.07290629494413099,0.46478470609254957,0.1013386436552716,0.19245131320350187,0.036785042593207216,0.7015097373592997,0.2532912932846554,0.7827139539038771,0.3903639783161854,0.6576558870823656,0.15095696426595862,0.011756298016794712,0.06908950105100121,0.1346971591924245,0.024283659696869124,0.011756298016794712,0.06908950105100121,0.20613721636591031,0.024283659696869124,0.8694836519564052,0.8884832392963823,0.6464087904234411,0.5805398827303905,0.816535644095051,0.9093373160747871,0.1139003037341433,0.1013386436552716,0.10445774522065392,0.036785042593207216,0.06733071288190103,0.024283659696869124,0.2569322851527604,0.2578271932735922,0.09599785599428265,0.024283659696869124,0.06447203859210292,0.05271600840800974,0.3685545828122208,0.37144595641110745,0.795050920135787,0.8897555039274256,0.31700017866714314,0.4985617878083859,123.0,52.0,119.0,129.0,90.0,124.0,128.0,85.0,133.0,90.0,137.0
2025,Dana Evans,Las Vegas Aces,LVA,G,44,777,0.194,0.87,0.98,0.458,0.117,0.34,0.137,0.481,0.381,0.012,0.059,0.035,0.203,0.111,2.59,0.01,0.006,0.033,11.0,8551,1.1,0.9,0.3,0.06,0.04,0.01,101.2,107.2,0.49,44,1,17.7,6.6,2.4,6.2,0.391,1.6,3.9,0.405,0.8,2.3,0.366,0.9,1.2,0.755,0.2,0.9,1.1,2.2,0.8,0.4,0.1,1.3,99.0,80.0,83.0,76.0,106.0,94.0,80.0,110.0,83.0,110.0,,G,0.2525281400750402,0.2568808882907133,0.1429783812756834,0.18593539703903095,0.20433267822047527,0.25842866756393,0.2452742540646775,0.3503364737550471,0.10159907093085581,0.1725942126514132,0.6863843507394132,0.6446668909825034,0.29159438433336315,0.1759656652360515,0.29837412899767735,0.3817462987886945,0.4890030373414329,0.5037516823687752,0.47558513489369303,0.33898048452220725,0.6600321600857603,0.4801480484522207,0.892212840101863,0.8381721787427417,0.024477398606396285,0.0686742934051144,0.06714311238163302,0.05928667563930014,0.03430409147757727,0.06460296096904442,0.022342326246203324,0.04207604306864065,0.07147579060210828,0.1356157469717362,0.035867428979810614,0.0675471063257066,0.10270680721815258,0.061120457604306865,0.12597820260854029,0.09690444145356662,0.14323744863319635,0.06776581426648721,0.21445417187779167,0.3266655450874832,0.8764248704663212,0.9280619111709286,0.8242540646775058,0.8572846567967699,0.8955869215651242,0.867563930013459,0.2111934965159907,0.2696837146702557,0.29874932999821335,0.330635935397039,0.3606306950151867,0.38043405114401074,0.20427014472038593,0.2715174966352624,0.2532428086474897,0.332385598923284,0.3303823476862605,0.37491588156123823,0.2070752188672503,0.2771702557200538,0.44626585670895125,0.28901413189771197,0.18944077184205824,0.23157806191117092,108.0,9.0,83.0,70.0,98.0,99.0,89.0,115.0,92.0,115.0,113.0
2025,Dearica Hamby,Los Angeles Sparks,LAS,F,44,1374,0.255,1.03,1.21,0.586,0.173,0.08,0.182,0.762,0.055,0.1,0.203,0.152,0.2,0.148,1.23,0.022,0.014,0.038,23.7,32604,5.5,4.7,0.9,0.16,0.14,0.03,113.7,105.0,0.605,44,44,31.2,18.4,7.4,12.9,0.572,7,11.6,0.604,0.3,1.2,0.278,3.4,5.4,0.627,2.6,5.4,7.9,3.3,2.7,1.6,0.5,2.7,4.0,2.0,11.0,7.0,52.0,21.0,10.0,96.0,23.0,96.0,,F,0.9428265142040378,0.9690604845738191,0.9338038234768626,0.8910289930858172,0.9561550830802216,0.9265295450583929,0.9797391459710559,0.9629597350531637,0.9485259960693229,0.8982046365696357,0.2591278347172938,0.4053512288652606,0.08220513279084324,0.13548067682092205,0.839279971413257,0.8485271047585846,0.8996873324995533,0.9113357736331416,0.7015365374307665,0.8690662948114578,0.6403519742719314,0.8306606240195225,0.2948845105660546,0.4365231537969903,0.9184384491691978,0.9019522398466098,0.9606664284438092,0.9385276857823485,0.8883151688404503,0.8349311486839812,0.8284259424691799,0.7173028876881065,0.8998302662140433,0.7987333681947592,0.8129801679471145,0.6803497763058509,0.9345006253350009,0.9286502817965254,0.6802572806860818,0.6203300214978793,0.8556190816508844,0.8351926093777235,0.5975165267107378,0.526901400267271,0.07099338931570484,0.10353843472198013,0.45134000357334286,0.427459183080588,0.17299446131856352,0.2229678693858579,0.9684384491691977,0.933588983789437,0.885224227264606,0.8601475800360234,0.9421118456315883,0.9690604845738191,0.5241915311774165,0.3932949857649178,0.804502412006432,0.7480971471733194,0.8129087010898696,0.8102666899076172,0.3200821868858317,0.17456858985532508,0.15796855458281223,0.21143454767299982,0.6446846524924067,0.6792748823426878,4.0,58.0,11.0,6.0,49.0,17.0,4.0,85.0,26.0,100.0,13.0
2025,DeWanna Bonner,Phoenix Mercury,PHX,F,33,778,0.187,1.0,1.1,0.486,0.222,0.405,0.231,0.400,0.369,0.042,0.157,0.1,0.08,0.086,1.36,0.016,0.011,0.025,15.2,11865,2.6,1.6,1.0,0.13,0.08,0.05,111.1,100.2,0.55,33,4,23.6,9.8,3.2,7.8,0.409,2,4.2,0.474,1.2,3.6,0.333,2.3,2.6,0.872,0.9,3.3,4.2,1.2,0.8,0.8,0.3,1.3,55.0,59.0,41.0,40.0,45.0,37.0,34.0,45.0,31.0,45.0,,F,0.5154189744505986,0.4969786764278659,0.5968286582097553,0.5809656614955552,0.40547614793639447,0.37862413572715126,0.3671520457387886,0.3025971762245076,0.4211095229587279,0.2905409331241648,0.5123205504620206,0.7131776189646156,0.8399356165608513,0.9365116346797915,0.7401465070573522,0.6795944454128174,0.42507593353582274,0.38118064028818777,0.18551009469358584,0.3106153041659404,0.11432910487761301,0.18119226076346523,0.3690300674619131,0.5404102027772936,0.5745399321064856,0.35090930219045957,0.5732713953903877,0.34138051246295975,0.5819546185456494,0.4033176456917088,0.6067893514382705,0.30004067166347104,0.5492138645703055,0.29611876125733544,0.6374932999821333,0.36813665678926266,0.48607289619438987,0.5285282668061124,0.4243076648204395,0.3337400499680437,0.4898963730569948,0.4040439253965487,0.41251563337502234,0.26140259136598687,0.8655619081650885,0.7988495729475336,0.9910845095586922,0.9796060658880948,0.8886457030552082,0.89097089070943,0.5159817759514025,0.43602928359769916,0.5793282115418974,0.5017721224798094,0.597748793996784,0.5217883911451978,0.5799267464713239,0.44366974609261517,0.6670448454529212,0.5718435884027657,0.7260764695372521,0.671692522224159,0.6803644809719492,0.5004648190110975,0.637243165981776,0.6772122479809424,0.8856619617652314,0.9146476090872117,60.0,135.0,41.0,39.0,43.0,39.0,38.0,42.0,35.0,48.0,50.0
2025,Diamond Miller,Dallas Wings,DAL,F,40,434,0.192,0.84,1.03,0.466,0.21,0.327,0.219,0.463,0.319,0.029,0.114,0.071,0.104,0.179,0.91,0.012,0.015,0.068,8.5,3694,0.5,0.1,0.4,0.04,0.01,0.03,94.4,103.5,0.515,40,1,10.9,4.0,1.4,3.4,0.403,0.9,2.1,0.446,0.4,1.3,0.333,0.9,1.2,0.761,0.3,1.0,1.3,0.8,0.9,0.3,0.2,1.6,115.0,120.0,115.0,116.0,97.0,112.0,116.0,86.0,115.0,86.0,,F,0.09226371270323387,0.09752483876590552,0.31266750044666786,0.2408924525013073,0.2464891906378417,0.22444947998373133,0.32778274075397534,0.22154436116437162,0.26300696801858137,0.12460054616233804,0.5053136876992633,0.7303468711870316,0.32679960654564966,0.4537088272126278,0.22917634447025192,0.17764801580384637,0.46369483651956406,0.4669978502120737,0.09027157405753082,0.1804369298704317,0.2385295694121851,0.3812677938527686,0.16994147343966404,0.28086688745569693,0.06126496337323566,0.01260821567602115,0.15278720743255314,0.015077566672476905,0.051536537430766485,0.01260821567602115,0.3401018402715741,0.06734065423275812,0.39384491691977846,0.14351286967636975,0.35082186885831695,0.13578525361687294,0.04505092013578703,0.03750508395793388,0.2690459174557799,0.21224798094242053,0.20717348579596212,0.2007437104177561,0.6025638735036627,0.539509615943292,0.8465963909237091,0.776247748532915,0.1721457923887797,0.2066411016210563,0.7287475433267822,0.7519028528266806,0.10997855994282651,0.07082679681598977,0.11364123637663034,0.08628202893498343,0.09135251027336073,0.026117018186043808,0.2608093621582991,0.14978792632618673,0.12939074504198678,0.09113357736331416,0.12152939074504199,0.05386090291092906,0.3724316598177595,0.18717680553134622,0.39955333214221905,0.5319272558247632,0.8154815079506879,0.8295566788681658,124.0,54.0,113.0,120.0,90.0,118.0,118.0,85.0,122.0,89.0,90.0
2025,DiJonai Carrington,Minnesota Lynx,MIN,G-F,31,680,0.238,0.81,0.96,0.428,0.156,0.229,0.218,0.554,0.228,0.08,0.135,0.107,0.115,0.158,0.81,0.022,0.018,0.051,12.9,8768,0.8,0.3,0.5,0.05,0.02,0.03,95.2,103.9,0.48,31,14,21.9,9.8,3.5,8.9,0.386,2.7,6.6,0.41,0.7,2.3,0.319,2.1,2.6,0.805,1.5,2.5,4.0,1.5,1.9,1.1,0.4,2.5,80.0,77.0,98.0,101.0,80.0,106.0,105.0,90.0,111.0,90.0,,G,0.5084688225835269,0.5108008075370121,0.11726817938181168,0.13065275908479138,0.07809540825442202,0.10338156123822342,0.20997855994282652,0.28386608344549125,0.10767375379667679,0.19010767160161507,0.413332852999982,0.309942799461642,0.5448001430743092,0.4522258688883279,0.0796855458281222,0.12705248990578735,0.7818652849740932,0.8092698519515478,0.26949258531356085,0.18924966352624495,0.29135251027336073,0.19576043068640647,0.09534021355493008,0.03928300934107549,0.5544309451491871,0.8150067294751009,0.7559317491513311,1.0,0.4076380203680543,0.589300134589502,0.6335268894050384,0.9868270524899058,0.7965963909237092,0.9896366083445491,0.47857780954082546,0.791806864064603,0.5968911917098445,0.5119616419919246,0.6266035376094337,0.7800807537012113,0.8896373056994819,0.9085800807537012,0.6426567804180812,0.8632402422611036,0.3506253350008933,0.3896366083445491,0.3273003394675719,0.3879542395693136,0.2521261390030373,0.20259084791386273,0.34483651956405215,0.44162180349932706,0.18237448633196354,0.2623990578734859,0.17255672681793818,0.18778600269179005,0.30920135787028763,0.42373822341857337,0.23134715025906735,0.2873485868102288,0.1517688047168126,0.19456594885598924,0.35385027693407184,0.459707267833109,0.27177952474539935,0.062432705248990576,0.487546900125067,0.4353970390309556,89.0,6.0,98.0,104.0,79.0,105.0,109.0,85.0,117.0,93.0,122.0
2025,Dominique Malonga,Seattle Storm,SEA,C,42,600,0.253,0.97,1.13,0.559,0.086,0.063,0.090,0.873,0.037,0.106,0.293,0.197,0.108,0.144,0.75,0.013,0.041,0.065,20.1,12082,2.0,0.9,1.1,0.13,0.06,0.07,102.0,96.2,0.565,42,0,14.3,7.7,3.5,6.3,0.551,3.4,5.8,0.576,0.1,0.4,0.222,0.7,1.2,0.569,1.3,3.4,4.6,0.9,1.1,0.4,0.7,2.1,15.0,55.0,58.0,71.0,42.0,38.0,63.0,9.0,78.0,10.0,,C,0.3658745756655351,0.33311206991923886,0.6922011792031445,0.6044363314525943,0.8517866714311239,0.8031861931629605,0.9579953546542791,0.9450713574510454,0.8956941218509916,0.8939041929416971,0.12886142983230361,0.30095504309340787,0.03799517124206385,0.08015267175572519,0.6969179917813114,0.6044363314525943,0.8761568697516526,0.8150791016705388,0.13091834911559763,0.3001438212191614,0.2615329640879042,0.3001438212191614,0.07979269981682527,0.15892244717335988,0.6676523137395033,0.22751410554264853,0.7126228336608897,0.2614227237526275,0.6306235483294622,0.38516428808496517,0.9769608718956584,1.0,0.9240843308915491,0.8637017369178006,0.9732803287475433,0.931021130656046,0.13242808647489726,0.27320500055315855,0.7805610148293729,0.37625843566766237,0.2701715204573879,0.4532581037725412,0.9085849562265499,0.6431574289191282,0.7200643201715204,0.6578161301028875,0.4800250134000357,0.4271490209093926,0.49079864212971236,0.6392300033189512,0.8597373592996248,0.811704834605598,0.46355190280507413,0.3728288527491979,0.35368947650527066,0.2753623188405797,0.6089333571556191,0.49728952317734265,0.6743612649633732,0.5821440424825755,0.3717795247453993,0.24908728841686026,0.9296855458281222,0.8965593539108309,0.10813828836876899,0.4016484124350039,0.052885474361264964,0.11909503263635358,16.0,131.0,55.0,70.0,38.0,39.0,64.0,10.0,86.0,12.0,38.0
2025,Elizabeth Williams,Chicago Sky,CHI,C-F,43,906,0.206,0.87,1,0.48,0.102,0.0,0.137,0.863,0.000,0.103,0.184,0.144,0.165,0.133,1.39,0.016,0.04,0.031,17.0,15421,1.7,1.2,0.5,0.07,0.05,0.02,102.2,105.7,0.5,43,15,21.1,8.5,3.7,7.6,0.48,3.7,7.6,0.48,0.0,0.0,,1.2,1.9,0.617,1.8,3.3,5.2,1.8,1.3,0.7,0.9,1.4,40.0,40.0,64.0,59.0,84.0,82.0,74.0,103.0,76.0,103.0,,C,0.4062801500804002,0.49402588781944906,0.23519742719313919,0.11533355459674743,0.368527782740754,0.260039827414537,0.7625067000178667,0.4268724416417745,0.4726103269608719,0.2584909835158756,,,0.06532236430295985,0.13026883504812478,0.3150973735929962,0.1636796105763912,0.5691977845274254,0.5325257218718885,0.3935590494907986,0.5667662352030092,0.4733249955333214,0.7507467640225689,0.3857391770540142,0.589777630268835,0.7534125424334465,0.4199026440977984,0.8694479185277827,0.6323708374820224,0.6146239056637485,0.30772209315189736,0.7958638556369484,0.4142051111848656,0.9126943005181347,0.7931740236751853,0.7021976058602823,0.2179444628830623,0.35026800071466857,0.48567319393738245,0.8891013042701447,0.42637459896006197,0.4829462211899232,0.6198141387321606,0.8849115597641594,0.6099679168049563,0.6115508308022155,0.5803739351698197,0.6182240485974629,0.47726518420179226,0.8487493299982133,0.9594534793671866,0.6413882437019832,0.4212302245823653,0.407691620510988,0.31275583582254673,0.44890119706985887,0.4419183538001991,0.31729497945327856,0.3521960393848877,0.3370466321243523,0.18619316296050448,0.38710916562444164,0.34400929306339195,0.26500804002144007,0.24217280672640779,0.008093621582990889,0.0501161632923996,0.10300160800428801,0.1692111959287532,41.0,111.0,64.0,56.0,79.0,89.0,76.0,101.0,84.0,107.0,102.0
2025,Emily Engstler,Washington Mystics,WAS,F,40,512,0.169,0.77,0.97,0.455,0.193,0.417,0.164,0.507,0.329,0.091,0.226,0.158,0.191,0.201,1.53,0.025,0.051,0.047,14.5,7442,1.1,0.2,0.9,0.09,0.02,0.07,96.3,96.5,0.485,40,0,12.8,3.7,1.3,3.4,0.396,0.9,1.8,0.521,0.4,1.6,0.254,0.6,0.9,0.667,0.9,2.3,3.3,1.5,1.0,0.7,0.7,1.3,60.0,88.0,85.0,106.0,51.0,71.0,103.0,13.0,106.0,13.0,,F,0.06527604073610863,0.047643948637499274,0.12301232803287475,0.13636627738074486,0.18625156333750223,0.1481029574109581,0.27202072538860106,0.1732903375748068,0.6716901911738431,0.536633548312126,0.1553848370769314,0.25756783452443205,0.11525529822051328,0.19145528147479396,0.060023226728604606,0.04409970367788042,0.2486063962837234,0.2277322642496078,0.25078613542969447,0.3729882052175934,0.5826514204037877,0.7507698564871303,0.48985390698297815,0.6938876300040672,0.42037698767196713,0.2469060484573819,0.5778452742540646,0.35625472081808146,0.3826782204752546,0.23017256405786995,0.8387350366267643,0.735721341002847,0.8547525460067894,0.7280227761315438,0.8372074325531534,0.7410377084422752,0.32478113274968734,0.42214281564115974,0.7851348936930499,0.8307187263959096,0.9696801858138289,0.9441926674800999,0.9472127925674468,0.9497123932368834,0.8125603001608004,0.7590784963104991,0.125281400750402,0.1379640927313927,0.9139717705913882,0.9058450990645518,0.4859210291227443,0.3672070187670676,0.26926031802751477,0.24769043053860904,0.14689119170984455,0.07620126663180524,0.5287654100410935,0.3425425599907036,0.4377255672681794,0.3141595491255592,0.17030552081472217,0.13488466678287142,0.9132660353760943,0.8176456917087909,0.6529748079328211,0.6920864563360641,0.7515276040736109,0.7592528034396607,66.0,18.0,83.0,111.0,49.0,73.0,109.0,10.0,113.0,16.0,119.0
2025,Emma Cannon,Los Angeles Sparks,LAS,F,21,213,0.187,1.03,1.26,0.619,0.289,0.486,0.161,0.387,0.452,0.062,0.154,0.107,0.068,0.178,0.5,0.021,0.005,0.075,13.6,2893,0.4,0.4,0.1,0.08,0.07,0.01,107.5,107.4,0.63,21,0,10.1,4.4,1.5,3.0,0.508,0.9,1.3,0.667,0.7,1.7,0.389,0.7,1.1,0.652,0.5,1.3,1.8,0.4,0.8,0.5,0.0,1.7,,,,,,,,,,,,F,0.1060836162229766,0.13723781302655277,0.9648293728783277,0.9260356748591018,0.98686796498124,0.9757422578583465,0.8715919242451313,0.7523967230259717,0.9908343755583349,0.9981697751438033,0.8270529747644866,0.8946603916100169,0.10245908968970759,0.1765442525555523,0.8270055386814364,0.7843530300389286,0.41812578166875114,0.35410493289175526,0.014802572806860818,0.008018127941432805,0.06363230301947471,0.12027191912149207,0.017146941875530536,0.051943524490151646,0.09656959085224227,0.04575562140491546,0.3430766482043952,0.08352216605659171,0.10100946935858496,0.05540061588518971,0.6274522065392174,0.3165126953692406,0.6810791495443987,0.46313404218232523,0.620591388243702,0.3131718087269769,0.20222440593174915,0.08212770902329905,0.010246560657495086,0.006827029225495323,0.7851706271216723,0.732118993666841,0.11974271931391817,0.08523618616001394,0.9051724137931034,0.8544535471500785,0.17404859746292656,0.21282900470629249,0.6684295158120421,0.6969380047643948,0.44323744863319636,0.33911451978385915,0.10053600142933715,0.05418046598105863,0.2105860282294086,0.1834292022543722,0.12943541182776488,0.0987449886700366,0.34577452206539216,0.27151240485735867,0.5966410577094873,0.5151356690488641,0.19028944077184207,0.10902910929056998,0.7911291763444702,0.8529138341758178,0.986421297123459,1.0,73.0,68.0,119.0,98.0,118.0,80.0,48.0,115.0,51.0,117.0,7.0
2025,Emma Meesseman,New York Liberty,NYL,F,17,440,0.229,1.08,1.3,0.616,0.104,0.12,0.140,0.675,0.184,0.065,0.166,0.119,0.242,0.171,1.5,0.022,0.027,0.027,23.6,10358,2.0,1.4,0.6,0.18,0.13,0.05,115.1,99.9,0.65,17,12,25.9,13.4,5.4,9.4,0.572,4.5,8.1,0.558,0.8,1.2,0.667,1.9,2.2,0.865,1.3,3.8,5.1,3.2,2.1,1.2,0.8,1.5,6.0,70.0,57.0,46.0,75.0,12.0,14.0,41.0,18.0,41.0,,F,0.6927639807039485,0.7156469699610714,0.9943273182061819,1.0,0.9849651599070931,0.9695543547731102,0.9836698231195283,0.9757422578583465,0.8419421118456316,0.6724769043053861,1.0,1.0,0.798336761155325,0.8835367096717827,0.9673575129533679,0.9342571611178897,0.7160800428801144,0.7152983557027482,0.6797480793282116,0.7982104468072744,0.842236912631767,0.9645284992156179,0.479006388777197,0.6276799721108594,0.7453189208504556,0.5449131369473011,0.701759871359657,0.4921271279995352,0.7191441843844917,0.47623612805763754,0.664329104877613,0.41668119226076344,0.7002233339288905,0.475916564987508,0.6501250670001787,0.3919586311080123,0.6398517062712167,0.6810760560106909,0.8473557262819368,0.9020684445993841,0.8935679828479542,0.8479751321829063,0.8025638735036627,0.7874324559874499,0.2219939253171342,0.20730927894950904,0.20041093442915847,0.24112486200685607,0.8126139003037341,0.7979780373017257,0.9476951938538503,0.8661321248039044,0.4432731820618188,0.42388588693277557,0.5372163659103091,0.49918656673057926,0.39356798284795425,0.22744175236767183,0.8882079685545828,0.8478298762419383,0.8411023762730034,0.8532914996223345,0.6992763980703949,0.5132473418162803,0.18409862426299803,0.2964092731392714,0.11325710201893872,0.0664981697751438,6.0,148.0,55.0,44.0,71.0,11.0,13.0,42.0,21.0,44.0,3.0
