game_id,season,season_type,game_date,game_date_time,athlete_id,athlete_display_name,team_id,team_name,team_location,team_short_display_name,minutes,fgm,fga,fg3m,fg3a,ftm,fta,orb,drb,rebounds,ast,steals,blocks,tov,fouls,plus_minus,pts,starter,ejected,did_not_play,reason,active,athlete_jersey,athlete_short_name,athlete_headshot_href,athlete_position_name,athlete_position_abbreviation,team_display_name,team_uid,team_slug,team_logo,team_abbreviation,team_color,team_alternate_color,home_away,team_winner,opponent_team_id,opponent_team_name,opponent_team_location,opponent_team_display_name,opponent_team_abbreviation,opponent_team_logo,opponent_team_color,opponent_team_alternate_color,opponent_team_score,poss_est,efg_pct,tov_pct,ftr,ts_pct,fg2m,fg2a,fg2_pct,fg3_pct,ft_pct,fg3ar,ortg,ast_rate,ast_tov,minutes_decimal
401736163,2025,2,2025-06-07,2025-06-07 15:00:00-04:00,3149391,A'ja Wilson,17,Aces,Las Vegas,Aces,27.0,5.0,13.0,0.0,1.0,7.0,8.0,1.0,5.0,6.0,2.0,0.0,1.0,5.0,3.0,-18.0,17.0,True,False,False,COACH'S DECISION,False,22,A. Wilson,https://a.espncdn.com/i/headshots/wnba/players/full/3149391.png,Center,C,Las Vegas Aces,s:40~l:59~t:17,las-vegas-aces,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,LV,a7a8aa,0,away,False,129689,Valkyries,Golden State,Golden State Valkyries,GS,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,b38fcf,000000,95,20.52,0.38461538461538464,0.2436647173489279,0.6153846153846154,0.5145278450363197,5.0,12.0,0.4166666666666667,0.0,0.875,0.07692307692307693,82.84600389863547,0.4,0.4,27.0
401736163,2025,2,2025-06-07,2025-06-07 15:00:00-04:00,2529122,Chelsea Gray,17,Aces,Las Vegas,Aces,27.0,7.0,11.0,2.0,4.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,1.0,-17.0,16.0,True,False,False,COACH'S DECISION,False,12,C. Gray,https://a.espncdn.com/i/headshots/wnba/players/full/2529122.png,Guard,G,Las Vegas Aces,s:40~l:59~t:17,las-vegas-aces,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,LV,a7a8aa,0,away,False,129689,Valkyries,Golden State,Golden State Valkyries,GS,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,b38fcf,000000,95,13.0,0.7272727272727273,0.23076923076923078,0.0,0.7272727272727273,5.0,7.0,0.7142857142857143,0.5,0.0,0.36363636363636365,123.07692307692308,0.14285714285714285,0.3333333333333333,27.0
401736163,2025,2,2025-06-07,2025-06-07 15:00:00-04:00,2987869,Jewell Loyd,17,Aces,Las Vegas,Aces,26.0,1.0,6.0,0.0,3.0,3.0,5.0,3.0,3.0,6.0,1.0,2.0,0.0,0.0,1.0,-23.0,5.0,True,False,False,COACH'S DECISION,False,24,J. Loyd,https://a.espncdn.com/i/headshots/wnba/players/full/2987869.png,Guard,G,Las Vegas Aces,s:40~l:59~t:17,las-vegas-aces,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,LV,a7a8aa,0,away,False,129689,Valkyries,Golden State,Golden State Valkyries,GS,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,b38fcf,000000,95,5.199999999999999,0.16666666666666666,0.0,0.8333333333333334,0.30487804878048785,1.0,3.0,0.3333333333333333,0.0,0.6,0.5,96.15384615384616,1.0,0.0,26.0
401736163,2025,2,2025-06-07,2025-06-07 15:00:00-04:00,4065870,Jackie Young,17,Aces,Las Vegas,Aces,27.0,1.0,8.0,0.0,3.0,2.0,2.0,0.0,3.0,3.0,3.0,0.0,1.0,2.0,1.0,-20.0,4.0,True,False,False,COACH'S DECISION,False,0,J. Young,https://a.espncdn.com/i/headshots/wnba/players/full/4065870.png,Guard,G,Las Vegas Aces,s:40~l:59~t:17,las-vegas-aces,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,LV,a7a8aa,0,away,False,129689,Valkyries,Golden State,Golden State Valkyries,GS,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,b38fcf,000000,95,10.88,0.125,0.1838235294117647,0.25,0.2252252252252252,1.0,5.0,0.2,0.0,1.0,0.375,36.76470588235294,3.0,1.5,27.0
401736163,2025,2,2025-06-07,2025-06-07 15:00:00-04:00,2591976,Crystal Bradford,17,Aces,Las Vegas,Aces,5.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,False,False,False,COACH'S DECISION,False,8,C. Bradford,https://a.espncdn.com/i/headshots/wnba/players/full/2591976.png,Forward,F,Las Vegas Aces,s:40~l:59~t:17,las-vegas-aces,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,LV,a7a8aa,0,away,False,129689,Valkyries,Golden State,Golden State Valkyries,GS,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,b38fcf,000000,95,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5.0
401736163,2025,2,2025-06-07,2025-06-07 15:00:00-04:00,4433633,Kierstan Bell,17,Aces,Las Vegas,Aces,7.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,False,False,False,COACH'S DECISION,True,1,K. Bell,https://a.espncdn.com/i/headshots/wnba/players/full/4433633.png,Forward,F,Las Vegas Aces,s:40~l:59~t:17,las-vegas-aces,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,LV,a7a8aa,0,away,False,129689,Valkyries,Golden State,Golden State Valkyries,GS,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,b38fcf,000000,95,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
401736163,2025,2,2025-06-07,2025-06-07 15:00:00-04:00,4433309,Elizabeth Kitley,17,Aces,Las Vegas,Aces,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,False,False,False,COACH'S DECISION,True,33,E. Kitley,https://a.espncdn.com/i/headshots/wnba/players/full/4433309.png,Center,C,Las Vegas Aces,s:40~l:59~t:17,las-vegas-aces,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,LV,a7a8aa,0,away,False,129689,Valkyries,Golden State,Golden State Valkyries,GS,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,b38fcf,000000,95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
401736163,2025,2,2025-06-07,2025-06-07 15:00:00-04:00,2984741,Tiffany Mitchell,17,Aces,Las Vegas,Aces,17.0,2.0,4.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,-10.0,5.0,False,False,False,COACH'S DECISION,True,3,T. Mitchell,https://a.espncdn.com/i/headshots/wnba/players/full/2984741.png,Guard,G,Las Vegas Aces,s:40~l:59~t:17,las-vegas-aces,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,LV,a7a8aa,0,away,False,129689,Valkyries,Golden State,Golden State Valkyries,GS,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,b38fcf,000000,95,5.88,0.5,0.17006802721088435,0.5,0.5122950819672131,2.0,2.0,1.0,0.0,0.5,0.5,85.03401360544218,0.5,1.0,17.0
401736163,2025,2,2025-06-07,2025-06-07 15:00:00-04:00,4281190,Dana Evans,17,Aces,Las Vegas,Aces,18.0,2.0,7.0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-11.0,7.0,False,False,False,COACH'S DECISION,True,11,D. Evans,https://a.espncdn.com/i/headshots/wnba/players/full/4281190.png,Guard,G,Las Vegas Aces,s:40~l:59~t:17,las-vegas-aces,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,LV,a7a8aa,0,away,False,129689,Valkyries,Golden State,Golden State Valkyries,GS,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,b38fcf,000000,95,7.76,0.35714285714285715,0.0,0.5714285714285714,0.3995433789954338,1.0,6.0,0.16666666666666666,1.0,0.5,0.14285714285714285,90.20618556701031,0.0,0.0,18.0
401736163,2025,2,2025-06-07,2025-06-07 15:00:00-04:00,4597509,Aaliyah Nye,17,Aces,Las Vegas,Aces,26.0,4.0,9.0,3.0,8.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,3.0,-14.0,13.0,False,False,False,COACH'S DECISION,True,13,A. Nye,https://a.espncdn.com/i/headshots/wnba/players/full/4597509.png,Guard,G,Las Vegas Aces,s:40~l:59~t:17,las-vegas-aces,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,LV,a7a8aa,0,away,False,129689,Valkyries,Golden State,Golden State Valkyries,GS,https://a.espncdn.com/i/teamlogos/wnba/500/gs.png,b38fcf,000000,95,11.88,0.6111111111111112,0.16835016835016833,0.2222222222222222,0.6578947368421052,1.0,1.0,1.0,0.375,1.0,0.8888888888888888,109.42760942760943,0.25,0.5,26.0
